Design,RecipeID,ANDgates,NOTgates,lpLen,area,delay
wb_conmax,272,44169,36390,22,26257.39,2795.98
wb_conmax,273,44589,35696,22,26026.5,3106.59
wb_conmax,274,44380,35811,21,26517.27,2982.59
wb_conmax,275,44335,37563,22,25729.12,2837.58
wb_conmax,276,44087,36953,23,25659.16,3284.46
wb_conmax,277,44060,35536,21,25924.63,2932.28
wb_conmax,278,44101,35364,22,25141.52,2499.57
wb_conmax,279,44589,37166,21,25767.95,2820.53
wb_conmax,280,44175,34820,21,25844.83,2913.53
wb_conmax,281,44696,36872,22,26110.29,2958.03
wb_conmax,282,44257,35964,22,25214.41,3133.2
wb_conmax,283,44263,35611,22,25344.48,2774.68
wb_conmax,284,44004,36898,21,25568.45,3067.18
wb_conmax,285,44271,35640,23,25863.45,2922.01
wb_conmax,286,44064,37501,21,25820.62,3336.45
wb_conmax,287,44623,36414,22,26326.55,2252.86
wb_conmax,288,44580,39127,22,25910.26,3369.88
wb_conmax,289,44280,38176,22,25424.28,3228.92
wb_conmax,290,44372,38518,22,26046.19,3537.63
wb_conmax,291,44242,36013,21,26086.89,2983.36
wb_conmax,292,43906,34889,22,25121.57,2987.77
wb_conmax,293,44356,36797,22,25870.63,2944.88
wb_conmax,294,44227,36181,22,26179.99,2862.83
wb_conmax,295,44101,35989,21,25291.81,3243.69
wb_conmax,296,44010,34953,22,25040.44,2950.28
wb_conmax,297,44476,36013,22,26232.65,2879.16
wb_conmax,298,43969,36852,22,25554.35,2972.82
wb_conmax,299,44037,35360,22,25088.59,3385.03
wb_conmax,300,43828,36191,21,25434.39,3990.19
wb_conmax,301,44117,37363,21,25631.23,3393.25
wb_conmax,302,43877,34408,21,25503.02,2750.65
wb_conmax,303,44302,35753,22,25373.21,2400.5
wb_conmax,304,44467,37150,23,26211.91,2736.21
wb_conmax,305,44388,36698,22,26326.82,2741.92
wb_conmax,306,44278,35571,22,25985.01,2662.31
wb_conmax,307,44132,36129,23,26029.16,2684.15
wb_conmax,308,44094,35090,22,25065.71,3163.19
wb_conmax,309,44254,36219,21,25922.76,2969.89
wb_conmax,310,44039,36756,22,25675.92,3379.22
wb_conmax,311,44876,37392,22,26071.72,2329.25
wb_conmax,312,44324,38366,21,25707.04,3219.87
wb_conmax,313,44420,36563,22,26129.71,2642.57
wb_conmax,314,44262,35511,21,25698.26,2832.19
wb_conmax,315,44050,37004,21,25592.66,2928.52
wb_conmax,316,43992,37302,22,25628.57,3190.46
wb_conmax,317,44529,36518,21,25818.49,2825.03
wb_conmax,318,44166,38030,21,25857.06,2824.69
wb_conmax,319,44300,35979,21,25697.46,2771.42
wb_conmax,320,43967,35484,22,25793.75,2999.92
wb_conmax,321,44554,37862,22,25903.08,2832.9
wb_conmax,322,44677,36001,24,25879.41,2705.86
wb_conmax,323,44268,38721,22,25325.06,3493.21
wb_conmax,324,44309,36023,22,26198.61,2999.43
wb_conmax,325,43941,35111,22,25836.31,2786.39
wb_conmax,326,44423,36613,21,25934.2,2913.51
wb_conmax,327,45030,38541,22,25993.52,2434.8
wb_conmax,328,44507,38050,22,25871.16,3538.68
wb_conmax,329,44592,37056,22,25409.92,2611.43
wb_conmax,330,44754,37752,22,25883.4,2531.24
wb_conmax,331,44458,36405,21,25861.32,2949.93
wb_conmax,332,44400,39011,21,25966.12,3213.48
wb_conmax,333,44374,35784,22,25806.52,2768.26
wb_conmax,334,44256,37004,22,25535.47,2929.01
wb_conmax,335,44386,38225,22,25963.2,3445.78
wb_conmax,336,43880,34404,21,25863.98,2800.31
wb_conmax,337,44315,37680,21,25790.3,3230.89
wb_conmax,338,44789,37334,22,25756.25,2272.37
wb_conmax,339,44306,37946,22,25698.79,3297.33
wb_conmax,340,44758,37705,22,25835.52,3139.6
wb_conmax,341,44603,36471,22,25881.0,2742.67
wb_conmax,342,43838,35731,21,25665.54,2776.47
wb_conmax,343,43971,36040,22,26137.16,2516.51
wb_conmax,344,44503,36763,22,25830.99,3038.99
wb_conmax,345,44736,38597,23,26366.98,2315.92
wb_conmax,346,44336,35732,23,25894.3,2475.54
wb_conmax,347,44724,36654,22,26256.86,2965.06
wb_conmax,348,44362,38972,21,25591.06,3014.08
wb_conmax,349,44310,35738,22,25905.21,2888.18
wb_conmax,350,44358,37665,22,25774.34,3392.76
wb_conmax,351,44108,36934,21,25524.83,3380.94
wb_conmax,352,44603,36791,22,25521.9,3345.37
wb_conmax,353,44117,35588,22,25032.2,2917.84
wb_conmax,354,44041,37803,21,25730.45,2804.41
wb_conmax,355,44666,38939,22,26179.99,3046.16
wb_conmax,356,44429,36216,23,25365.23,3182.67
wb_conmax,357,44348,38135,21,25937.66,3623.38
wb_conmax,358,44294,35584,21,25226.38,2552.5
wb_conmax,359,44388,38816,22,25933.4,3595.27
wb_conmax,360,44373,35859,21,25928.88,2826.13
wb_conmax,361,44260,38361,22,25688.15,3242.85
wb_conmax,362,44120,36412,23,25562.07,2537.64
wb_conmax,363,43955,35153,22,25087.79,2893.15
wb_conmax,364,43790,35416,23,25588.14,2705.09
wb_conmax,365,44265,35543,22,26146.21,2855.89
wb_conmax,366,44120,37936,22,25846.96,3069.32
wb_conmax,367,43951,34885,21,25803.86,2612.5
wb_conmax,368,44080,37345,21,25777.26,3299.03
wb_conmax,369,44494,38454,21,25963.73,2955.42
wb_conmax,370,44093,35376,21,25246.86,3070.77
wb_conmax,371,43932,36720,21,25621.65,3031.4
wb_conmax,372,44159,37506,22,25750.13,3227.87
wb_conmax,373,44471,36023,23,25745.61,2741.08
wb_conmax,374,44533,37349,23,26323.63,2688.46
wb_conmax,375,44892,37556,22,25784.44,2442.39
wb_conmax,376,44103,35120,21,25872.22,2927.88
wb_conmax,377,44320,37832,21,25987.14,3088.89
wb_conmax,378,44618,37154,22,26048.32,2829.49
wb_conmax,379,43970,34523,21,25683.63,2802.28
wb_conmax,380,44068,35032,21,25789.5,2770.64
wb_conmax,381,43979,37065,23,25728.85,3449.29
wb_conmax,382,44157,36997,22,25836.85,3339.87
wb_conmax,383,43971,36706,22,25056.67,3138.53
wb_conmax,384,44005,37333,21,25695.87,3056.6
wb_conmax,385,44130,35464,21,25818.23,2726.46
wb_conmax,386,44434,36554,21,25753.59,2581.3
wb_conmax,387,44047,35014,21,25865.31,2913.46
wb_conmax,388,44072,35607,22,25757.31,2444.59
wb_conmax,389,44411,36238,21,26240.37,2745.64
wb_conmax,390,44436,36544,21,25982.62,2780.15
wb_conmax,391,44340,36344,23,25217.07,3043.23
wb_conmax,392,44118,35418,21,25734.17,2756.07
wb_conmax,393,44347,35753,21,25872.22,2984.23
wb_conmax,394,44522,36619,22,25613.41,2732.75
wb_conmax,395,44341,35622,21,26394.91,2738.37
wb_conmax,396,44502,36134,22,25928.62,2632.89
wb_conmax,397,43964,35507,21,25236.22,2832.78
wb_conmax,398,43969,37044,22,25752.26,3378.59
wb_conmax,399,44287,35936,21,25875.15,2987.96
wb_conmax,400,44349,36197,22,25962.4,2263.36
wb_conmax,401,44066,35521,21,25083.54,2633.11
wb_conmax,402,44830,37655,22,26198.07,2568.2
wb_conmax,403,44006,35301,21,26085.29,2945.99
wb_conmax,404,44531,37042,22,26273.88,2931.96
wb_conmax,405,44462,38062,22,25773.54,2785.07
wb_conmax,406,44079,35085,21,25865.04,2947.47
wb_conmax,407,44364,35969,22,25989.0,2457.75
wb_conmax,408,44231,36394,21,26185.31,2696.39
wb_conmax,409,44295,35808,21,26153.12,2686.62
wb_conmax,410,44027,36811,22,25646.12,3319.4
wb_conmax,411,44501,35964,21,25840.84,2790.49
wb_conmax,412,44440,38390,22,25581.22,3306.8
wb_conmax,413,44342,37771,22,25601.7,2771.98
wb_conmax,414,44312,38032,21,25227.97,3137.32
wb_conmax,415,43869,36998,22,25740.55,3096.96
wb_conmax,416,44064,35384,23,25709.17,2801.31
wb_conmax,417,44467,36454,21,26006.02,2704.21
wb_conmax,418,44132,35484,21,25902.55,2928.37
wb_conmax,419,44415,38097,22,25414.17,3570.95
wb_conmax,420,44157,35572,22,25292.34,3011.62
wb_conmax,421,44892,37854,22,26281.07,2955.61
wb_conmax,422,44157,36183,22,26029.43,2739.92
wb_conmax,423,44306,38515,22,25929.41,3227.66
wb_conmax,424,44412,38773,21,25961.87,2825.04
wb_conmax,425,44872,37205,22,26153.65,2734.89
wb_conmax,426,44154,36244,24,26059.49,3035.27
wb_conmax,427,44232,36336,22,26240.1,2413.43
wb_conmax,428,44254,35693,22,26156.31,2234.3
wb_conmax,429,44026,36762,22,25406.72,3686.71
wb_conmax,430,43914,35107,21,25700.12,2950.45
wb_conmax,431,44268,36098,22,25106.68,2779.85
wb_conmax,432,44558,36392,23,26021.18,2534.02
wb_conmax,433,44144,35348,22,26067.73,3002.07
wb_conmax,434,43890,37039,23,25400.61,3420.92
wb_conmax,435,44085,34839,21,25789.23,2796.28
wb_conmax,436,44050,35297,22,25071.03,3513.36
wb_conmax,437,44436,38431,22,25884.99,3280.4
wb_conmax,438,43964,35008,21,25336.23,2683.09
wb_conmax,439,43934,36199,22,25584.68,3073.63
wb_conmax,440,44425,36588,21,26581.91,2946.51
wb_conmax,441,44819,37307,22,25753.06,2258.07
wb_conmax,442,44083,36784,21,25624.31,3524.84
wb_conmax,443,44427,37334,22,26483.23,2891.6
wb_conmax,444,44422,37484,22,26401.56,2616.41
wb_conmax,445,43920,36409,23,25577.76,3499.18
wb_conmax,446,44371,36186,22,25921.17,2498.68
wb_conmax,447,44308,35844,22,25888.18,2609.48
wb_conmax,448,44024,35144,21,26146.74,2988.95
wb_conmax,449,44678,36274,22,25158.01,2337.57
wb_conmax,450,44205,36795,22,25504.08,2964.61
wb_conmax,451,43937,36739,21,25595.05,3197.94
wb_conmax,452,44642,37346,21,26324.96,2730.84
wb_conmax,453,44097,35913,21,25272.13,2739.11
wb_conmax,454,44574,36530,22,25820.09,2485.01
wb_conmax,455,43785,34812,21,25482.27,2782.52
wb_conmax,456,44166,35354,23,25582.29,2394.71
wb_conmax,457,44457,36762,22,25572.18,2770.3
wb_conmax,458,44614,37447,21,25939.26,2913.97
wb_conmax,459,44677,36893,22,26166.42,2840.23
wb_conmax,460,44167,35813,21,25225.84,3038.95
wb_conmax,461,44573,36869,22,25870.1,3040.72
wb_conmax,462,44044,35975,22,26228.66,2646.19
wb_conmax,463,44789,37855,22,25871.69,2487.27
wb_conmax,464,44365,36292,21,25270.0,3242.03
wb_conmax,465,44670,37669,22,25797.21,2534.98
wb_conmax,466,44425,35978,21,25932.34,2687.15
wb_conmax,467,44873,38266,22,26016.13,2402.64
wb_conmax,468,44142,35079,22,26030.23,2570.09
wb_conmax,469,44135,37457,22,25611.81,3522.76
wb_conmax,470,43881,36576,21,25525.36,3420.23
wb_conmax,471,43853,36529,21,25485.99,3438.11
wb_conmax,472,43983,34371,22,26152.59,2805.32
wb_conmax,473,44300,35940,22,25807.59,2329.1
wb_conmax,474,44868,37517,22,25797.48,2267.23
wb_conmax,475,44397,35935,21,25891.91,2817.99
wb_conmax,476,43994,36807,22,24882.71,3280.07
wb_conmax,477,44373,35771,22,25430.93,2690.04
wb_conmax,478,43994,36893,22,25807.05,3699.78
wb_conmax,479,43977,34997,22,25712.36,2785.26
wb_conmax,480,44674,39506,21,25861.32,3100.55
wb_conmax,481,44089,36442,22,25553.82,3128.17
wb_conmax,482,44221,35311,22,25188.34,2733.85
wb_conmax,483,44239,35633,23,25250.32,2678.9
wb_conmax,484,44329,36382,22,25287.56,3108.91
wb_conmax,485,44750,37440,22,26062.15,2694.77
wb_conmax,486,44029,34975,22,25043.37,3396.68
wb_conmax,487,44125,34887,24,24988.57,4001.01
wb_conmax,488,44310,36746,23,25618.99,4240.67
wb_conmax,489,44180,35024,23,24994.16,3663.49
wb_conmax,490,44218,35784,21,25918.24,2967.54
wb_conmax,491,44639,36987,22,26186.64,2943.06
wb_conmax,492,44587,36998,22,25789.5,2778.05
wb_conmax,493,44593,36881,21,26003.89,2870.74
wb_conmax,494,44914,38268,22,26078.11,2537.84
wb_conmax,495,44066,37783,23,25908.93,3405.01
wb_conmax,496,44175,35149,22,25640.54,2949.56
wb_conmax,497,44404,36563,23,25210.68,2945.29
wb_conmax,498,44262,38103,22,25842.7,3662.36
wb_conmax,499,44288,35549,22,26070.13,2746.35
wb_conmax,500,43980,36278,21,26147.54,2574.81
wb_conmax,501,43887,34911,21,25618.99,2790.75
wb_conmax,502,44846,37385,22,25765.82,2378.67
wb_conmax,503,44135,37239,22,25954.95,3003.09
wb_conmax,504,43800,34720,21,25344.48,2561.73
wb_conmax,505,44360,35792,22,25961.33,2952.64
wb_conmax,506,43905,34571,21,25670.06,2947.89
wb_conmax,507,44046,36302,21,26124.92,2277.68
wb_conmax,508,43894,36799,21,25711.83,3419.36
wb_conmax,509,44418,35681,21,25987.93,2900.5
wb_conmax,510,44432,38391,22,25713.16,3588.23
wb_conmax,511,44870,37557,23,26075.98,2352.49
wb_conmax,512,44192,37113,21,25602.77,3380.3
wb_conmax,513,44366,36468,22,25847.49,3033.6
wb_conmax,514,44109,37580,21,25835.78,2964.16
wb_conmax,515,44379,35854,21,25849.62,2761.33
wb_conmax,516,44331,35923,23,25865.04,2763.15
wb_conmax,517,44357,36262,21,25685.23,2772.35
wb_conmax,518,44160,36661,21,26298.09,2798.39
wb_conmax,519,44012,35057,21,25569.52,2590.04
wb_conmax,520,44064,35037,22,25089.12,2996.91
wb_conmax,521,43952,37323,22,25708.9,3355.19
wb_conmax,522,44392,36546,21,26084.76,2969.03
wb_conmax,523,44328,35922,23,25653.31,2563.82
wb_conmax,524,43984,36070,22,26017.73,4581.0
wb_conmax,525,44053,37111,23,25689.22,3655.3
wb_conmax,526,44547,36543,22,26002.03,2993.22
wb_conmax,527,44006,35170,22,25560.47,2698.9
wb_conmax,528,44388,36365,22,25339.96,2478.62
wb_conmax,529,43828,36358,22,25408.05,2837.02
wb_conmax,530,44219,37936,23,25509.67,3034.25
wb_conmax,531,44800,36851,23,25599.84,2913.93
wb_conmax,532,44541,37182,22,26152.32,2534.44
wb_conmax,533,44189,35546,21,25842.7,2931.9
wb_conmax,534,44342,38347,21,25746.14,3000.31
wb_conmax,535,44505,35807,22,25901.22,2670.43
wb_conmax,536,44118,35372,21,25721.14,2786.12
wb_conmax,537,43891,37078,22,25609.42,3326.44
wb_conmax,538,44250,34961,22,25079.28,3168.98
wb_conmax,539,44217,35761,21,25850.15,2825.45
wb_conmax,540,44426,36127,22,26008.68,2571.64
wb_conmax,541,44282,38106,21,25901.48,3211.4
wb_conmax,542,44411,36668,24,26145.41,3909.07
wb_conmax,543,44099,37369,21,25844.29,3459.86
wb_conmax,544,44560,36365,21,26183.98,2809.03
wb_conmax,545,44936,37684,22,26041.4,2555.3
wb_conmax,546,44054,37025,22,25773.8,3583.54
wb_conmax,547,44784,37324,22,25966.39,2375.53
wb_conmax,548,43966,36388,22,26154.72,3475.73
wb_conmax,549,44556,36701,21,26347.57,2783.72
wb_conmax,550,44793,37363,21,26028.37,2686.32
wb_conmax,551,44476,39088,22,25950.96,4163.04
wb_conmax,552,44023,34770,23,25840.04,2696.0
wb_conmax,553,44219,36946,21,26283.99,2529.82
wb_conmax,554,44312,35624,21,26211.11,2936.18
wb_conmax,555,44829,37887,22,25953.35,2840.51
wb_conmax,556,44276,37926,22,25863.71,2907.05
wb_conmax,557,44201,35057,21,25797.21,3094.64
wb_conmax,558,44116,37170,22,25724.86,2776.65
wb_conmax,559,43956,37016,21,25655.43,3564.31
wb_conmax,560,44536,36851,22,25743.21,2766.97
wb_conmax,561,44276,36248,21,25794.29,2797.86
wb_conmax,562,44149,35702,22,25231.96,3055.12
wb_conmax,563,43988,37145,22,25744.28,2944.55
wb_conmax,564,44446,38089,21,25894.3,3439.86
wb_conmax,565,44242,35441,23,26223.88,2916.88
wb_conmax,566,44108,36793,21,25787.1,2582.41
wb_conmax,567,44312,36371,21,25856.8,2532.13
wb_conmax,568,45032,38086,22,26209.51,2256.25
wb_conmax,569,44525,39336,21,25829.4,2932.14
wb_conmax,570,44446,36630,21,25897.49,2951.63
wb_conmax,571,44691,37115,23,26039.01,3144.48
wb_conmax,572,43933,37139,23,25668.73,3325.82
wb_conmax,573,43908,34727,22,25058.26,2805.06
wb_conmax,574,44042,34634,22,25046.83,2899.29
wb_conmax,575,44656,36223,22,25892.17,2779.44
wb_conmax,576,44268,37918,22,25798.01,3673.16
wb_conmax,577,44031,35169,22,25299.53,2729.59
wb_conmax,578,43889,35003,21,25739.49,2959.39
wb_conmax,579,44322,35717,24,25025.28,3393.02
wb_conmax,580,44050,35266,22,26033.15,2403.76
wb_conmax,581,44252,37228,21,25602.77,3350.34
wb_conmax,582,43999,37180,21,25757.58,3356.1
wb_conmax,583,43943,35176,21,25678.04,2900.08
wb_conmax,584,44783,37361,22,25574.84,3007.19
wb_conmax,585,44148,35474,21,25866.9,2963.58
wb_conmax,586,43989,36964,22,25650.91,3015.24
wb_conmax,587,44377,38700,22,25985.27,3547.07
wb_conmax,588,44353,37644,21,26766.52,2848.58
wb_conmax,589,44382,35619,22,25675.65,2725.11
wb_conmax,590,44665,37596,23,25862.91,2418.71
wb_conmax,591,44210,37018,23,25727.25,2529.61
wb_conmax,592,44369,36192,22,25277.18,3379.19
wb_conmax,593,44543,38889,22,26039.01,3408.68
wb_conmax,594,44050,37219,22,25762.37,3597.73
wb_conmax,595,44316,38013,22,25669.53,3099.81
wb_conmax,596,44274,35367,23,25167.32,3003.18
wb_conmax,597,44383,38392,21,25861.05,2785.63
wb_conmax,598,44131,37736,21,25563.66,3415.37
wb_conmax,599,44570,36455,22,25564.46,2637.81
wb_conmax,600,44451,38591,22,25906.8,3307.61
wb_conmax,601,44585,37357,23,26283.99,2312.73
wb_conmax,602,44254,36411,21,25824.34,2574.89
wb_conmax,603,44758,38246,21,26020.92,2343.98
wb_conmax,604,44250,36459,23,26912.82,2862.08
wb_conmax,605,44150,35512,21,25867.7,2962.65
wb_conmax,606,43982,35171,22,25810.51,2860.89
wb_conmax,607,44336,36306,22,25109.34,2694.61
wb_conmax,608,43909,37029,22,25397.68,3304.55
wb_conmax,609,44834,38031,23,26440.13,2602.8
wb_conmax,610,44032,36683,22,25580.69,2854.45
wb_conmax,611,44617,36686,22,25936.6,2459.15
wb_conmax,612,44810,37904,22,25928.62,2573.4
wb_conmax,613,44478,35593,21,26224.67,2729.17
wb_conmax,614,44244,35336,22,25929.41,2356.07
wb_conmax,615,44059,36234,22,26239.84,2672.36
wb_conmax,616,44841,37480,21,25888.18,2457.34
wb_conmax,617,43891,37202,21,25737.63,3059.84
wb_conmax,618,44578,36684,22,26415.66,3467.28
wb_conmax,619,44271,37543,22,25628.3,3196.98
wb_conmax,620,44320,36333,21,24965.7,3492.55
wb_conmax,621,44255,34926,21,25711.83,2926.16
wb_conmax,622,44241,35991,22,25877.81,3117.6
wb_conmax,623,44281,37153,21,25754.12,3368.32
wb_conmax,624,44536,36662,21,26098.06,2794.44
wb_conmax,625,44308,35591,22,25768.48,3108.67
wb_conmax,626,44452,37831,22,25749.07,2766.94
wb_conmax,627,44210,37398,22,25872.49,3764.24
wb_conmax,628,44918,37515,22,25864.51,2495.7
wb_conmax,629,44056,35289,21,25201.37,3003.05
wb_conmax,630,44036,34828,22,25537.33,2755.07
wb_conmax,631,44052,37793,21,25778.06,3554.61
wb_conmax,632,44004,35251,22,26070.93,2856.54
wb_conmax,633,44437,36278,22,25973.3,2921.51
wb_conmax,634,43939,37024,22,25703.31,3430.16
wb_conmax,635,44181,35755,21,25918.24,2945.12
wb_conmax,636,44069,35436,23,25677.25,2946.92
wb_conmax,637,44477,38098,23,26176.79,2736.21
wb_conmax,638,44467,37346,22,26518.34,2824.45
wb_conmax,639,44563,38969,22,25794.29,3601.43
wb_conmax,640,43992,34868,21,25930.74,2707.14
wb_conmax,641,44597,36715,23,25426.14,2930.18
wb_conmax,642,44194,35419,22,25999.9,2762.36
wb_conmax,643,44536,39217,22,26000.7,2895.53
wb_conmax,644,44829,37263,21,26058.96,2511.19
wb_conmax,645,44478,36550,21,26256.86,2733.9
wb_conmax,646,43963,37062,21,25509.93,3252.58
wb_conmax,647,43888,34684,22,25558.08,2769.71
wb_conmax,648,44369,35682,22,26041.67,2957.64
wb_conmax,649,44206,36475,23,26199.4,2959.57
wb_conmax,650,44790,37071,22,25768.75,2761.3
wb_conmax,651,44006,35580,21,25807.85,2562.88
wb_conmax,652,44010,35572,22,25540.79,2827.18
wb_conmax,653,43942,36266,23,26089.28,2827.01
wb_conmax,654,44601,35977,22,25787.9,2465.48
wb_conmax,655,44494,36085,22,25700.12,2487.21
wb_conmax,656,44059,37121,21,25661.29,2746.57
wb_conmax,657,44106,36811,22,25528.55,3429.63
wb_conmax,658,43826,34647,22,25539.46,2368.26
wb_conmax,659,44524,37116,21,25271.33,2643.81
wb_conmax,660,44295,38275,21,25796.41,3114.96
wb_conmax,661,44064,37381,21,25847.49,3416.57
wb_conmax,662,44911,37956,22,26139.55,2274.14
wb_conmax,663,44522,37937,23,26372.57,3549.67
wb_conmax,664,43988,34973,22,26160.3,2624.53
wb_conmax,665,44133,37741,21,25845.36,3191.15
wb_conmax,666,44107,36880,22,25503.55,2249.29
wb_conmax,667,44078,35135,22,25806.52,2698.63
wb_conmax,668,44461,35924,21,25651.18,2732.84
wb_conmax,669,44126,37041,22,25466.04,3461.59
wb_conmax,670,44641,37506,21,25846.69,2493.98
wb_conmax,671,44205,37812,21,25820.09,3403.56
wb_conmax,672,44108,35061,22,25762.37,2408.12
wb_conmax,673,44283,34997,23,25109.34,2550.12
wb_conmax,674,44184,37111,22,25642.4,3396.59
wb_conmax,675,43940,34956,22,25646.92,2872.37
wb_conmax,676,44072,36842,21,25543.45,3353.5
wb_conmax,677,44267,36882,22,26114.82,2692.08
wb_conmax,678,44284,35799,21,26322.83,2989.64
wb_conmax,679,44146,35357,23,25176.9,2791.24
wb_conmax,680,44352,35877,22,25775.67,2352.12
wb_conmax,681,44317,36270,21,25776.46,2814.12
wb_conmax,682,44289,37071,22,25543.98,2781.69
wb_conmax,683,44377,37038,22,26293.57,2812.64
wb_conmax,684,44263,37718,22,25873.29,2923.65
wb_conmax,685,44497,35840,22,25825.41,2960.0
wb_conmax,686,44569,39207,22,25659.96,3188.5
wb_conmax,687,44389,36404,22,26024.64,2913.56
wb_conmax,688,44536,36329,22,25789.5,2829.12
wb_conmax,689,44148,36994,23,26092.47,2395.56
wb_conmax,690,44241,35340,21,25977.03,2907.21
wb_conmax,691,44783,37160,21,26366.72,2752.4
wb_conmax,692,44451,35966,23,25280.11,3766.2
wb_conmax,693,44485,37208,23,26039.01,2709.39
wb_conmax,694,44018,37094,22,25486.26,2881.84
wb_conmax,695,43940,35024,21,25137.53,2785.09
wb_conmax,696,44617,36517,22,26213.77,2713.98
wb_conmax,697,44278,36174,21,25808.92,2800.0
wb_conmax,698,44288,35058,22,25142.32,3161.92
wb_conmax,699,44530,36809,22,26162.7,2842.61
wb_conmax,700,44440,37468,21,26423.11,2921.05
wb_conmax,701,44374,36189,22,25890.31,2879.9
wb_conmax,702,44218,34944,23,25767.95,2840.51
wb_conmax,703,44329,36631,21,25813.97,2781.59
wb_conmax,704,44636,39087,22,25922.76,3416.34
wb_conmax,705,44441,39252,22,25894.83,3035.17
wb_conmax,706,44565,37425,21,25763.96,2944.72
wb_conmax,707,44038,35139,21,25903.61,2784.04
wb_conmax,708,44348,36843,23,26086.62,2555.9
wb_conmax,709,44582,36977,22,26266.97,2855.87
wb_conmax,710,44375,37476,22,25720.34,2778.34
wb_conmax,711,43967,37487,21,25722.2,3212.88
wb_conmax,712,44541,38459,22,25819.82,3164.18
wb_conmax,713,44675,36629,22,25808.38,2708.6
wb_conmax,714,44153,34604,22,25935.8,2896.04
wb_conmax,715,44467,38372,21,26145.14,3054.9
wb_conmax,716,44149,37359,21,25785.77,3296.86
wb_conmax,717,44612,37063,21,26086.09,2904.14
wb_conmax,718,44297,37774,22,25727.52,3267.54
wb_conmax,719,44377,35842,21,25803.6,2737.33
wb_conmax,720,43905,37035,22,25683.63,2994.39
wb_conmax,721,44175,35523,22,26036.08,2876.2
wb_conmax,722,44323,35758,23,25122.1,2325.7
wb_conmax,723,44273,35622,22,25580.96,2843.81
wb_conmax,724,44285,37896,22,25790.03,3195.8
wb_conmax,725,44507,36731,21,26423.64,2780.78
wb_conmax,726,44225,37072,21,25727.25,2776.11
wb_conmax,727,44213,37868,22,25831.53,3521.59
wb_conmax,728,44293,37946,23,25954.95,3035.8
wb_conmax,729,44569,36957,23,26382.41,2683.59
wb_conmax,730,44356,36028,21,25886.06,2793.79
wb_conmax,731,44063,36848,21,25823.81,3220.85
wb_conmax,732,44394,38477,22,26016.13,3532.11
wb_conmax,733,44533,36212,22,25164.93,2550.17
wb_conmax,734,43790,37224,22,25571.38,4180.53
wb_conmax,735,44353,36142,21,25929.68,2780.41
wb_conmax,736,44865,37514,22,26104.44,2310.31
wb_conmax,737,44427,35968,22,25831.26,2779.17
wb_conmax,738,44473,39030,21,25890.05,3148.25
wb_conmax,739,44753,37298,22,26330.01,2956.38
wb_conmax,740,44297,35319,21,26073.32,2795.36
wb_conmax,741,44603,36233,21,26128.91,2977.91
wb_conmax,742,44228,37839,21,25789.23,3326.89
wb_conmax,743,44179,36352,21,26213.5,2457.33
wb_conmax,744,44628,37002,22,25715.55,2669.18
wb_conmax,745,44134,37500,21,25821.95,2817.31
wb_conmax,746,44404,37163,22,25609.15,3154.67
wb_conmax,747,44454,37720,22,25735.77,2744.57
wb_conmax,748,44548,36361,21,25965.06,2810.66
wb_conmax,749,44052,34867,21,25743.48,2925.21
wb_conmax,750,44302,37064,22,25571.11,3275.81
wb_conmax,751,44516,36829,23,26255.26,2725.29
wb_conmax,752,43962,36704,22,25480.67,2525.39
wb_conmax,753,44219,37255,21,26302.35,2306.7
wb_conmax,754,44416,35998,22,25897.49,2423.24
wb_conmax,755,44442,39021,22,25893.24,3030.99
wb_conmax,756,44050,35056,22,25918.77,2960.66
wb_conmax,757,44864,37500,22,25882.87,2640.75
wb_conmax,758,43945,34517,21,25618.99,2751.9
wb_conmax,759,44649,36874,23,25953.89,2753.96
wb_conmax,760,44419,35688,21,26083.96,2742.03
wb_conmax,761,44189,35578,21,25892.44,2565.09
wb_conmax,762,44642,36361,22,25969.05,2620.2
wb_conmax,763,44199,37563,22,25812.38,2855.78
wb_conmax,764,44923,36674,22,25969.05,2548.35
wb_conmax,765,44522,36729,22,26088.22,2810.31
wb_conmax,766,44016,34366,21,25593.19,2807.34
wb_conmax,767,44201,36352,21,26896.86,2316.98
wb_conmax,768,44499,37786,21,26509.03,2293.97
wb_conmax,769,44021,35722,21,25037.52,2948.81
wb_conmax,770,44492,36308,22,25723.53,2446.86
wb_conmax,771,44819,37862,22,25920.9,3175.77
wb_conmax,772,44415,36734,22,25790.3,2690.31
wb_conmax,773,44086,34853,21,24985.91,3289.75
wb_conmax,774,44352,36309,22,25740.55,2423.84
wb_conmax,775,44282,36099,21,25886.85,2907.93
wb_conmax,776,44366,36384,21,25911.59,2947.89
wb_conmax,777,44367,37968,21,25890.84,3324.89
wb_conmax,778,44008,36652,22,26127.05,2860.98
wb_conmax,779,44452,36055,23,25393.96,2446.49
wb_conmax,780,44635,36839,22,25198.45,2656.45
wb_conmax,781,44054,34857,21,25713.16,2787.62
wb_conmax,782,44342,36022,22,25620.06,2341.43
wb_conmax,783,43963,36969,22,25667.4,3170.16
wb_conmax,784,44174,35870,21,25925.42,2938.67
wb_conmax,785,44562,36563,22,26227.07,2984.6
wb_conmax,786,44252,37335,21,25799.87,3304.97
wb_conmax,787,44476,38187,23,25833.12,2688.6
wb_conmax,788,44084,34931,23,25629.9,2622.64
